superkingdom	kingdom	phylum	order	class	family	genus	species	06-mergeLCA//A0_2	06-mergeLCA//B0_2	06-mergeLCA//C0_2	06-mergeLCA//A1_2	06-mergeLCA//B1_2	06-mergeLCA//C1_2	06-mergeLCA//A5_0	06-mergeLCA//B5_0	06-mergeLCA//C5_0	06-mergeLCA//A8_0	06-mergeLCA//B8_0	06-mergeLCA//C8_0	06-mergeLCA//GP_1	06-mergeLCA//GP_2	06-mergeLCA//GP_3
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Devosia	Devosia sp. I507	0	0	1	0	2	1	0	0	1	1	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Devosia	NA	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium denitrificans	0	0	0	0	0	2	0	0	1	0	4	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium nitrativorans	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium sp. MC1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Maritalea	Maritalea myrionectae	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Pelagibacterium	Pelagibacterium halotolerans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	Rhodoplanes	Rhodoplanes sp. Z2-YC6860	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Hyphomicrobiaceae	NA	NA	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium brachiatum	0	0	4	0	0	2	0	1	1	0	0	4	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium currus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium nodulans	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium oryzae	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium radiotolerans	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 17SD2-17	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 17Sr1-1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 17Sr1-43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. 4-46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. AMS5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. C1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	Methylobacterium sp. WL1	4	0	5	4	3	2	4	2	27	0	0	3	2	2	4
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylobacterium	NA	1	1	4	3	1	2	1	0	41	2	2	15	0	2	10
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylorubrum	Methylorubrum extorquens	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylorubrum	Methylorubrum populi	1	1	0	0	0	1	0	0	0	0	2	3	1	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Methylorubrum	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Microvirga	Microvirga arabica	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Microvirga	Microvirga ossetica	0	0	0	2	0	5	0	0	1	4	1	1	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	Microvirga	NA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylobacteriaceae	NA	NA	0	1	2	1	0	4	0	2	13	0	0	3	1	2	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylocystaceae	Methylocystis	Methylocystis bryophila	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylocystaceae	Methylocystis	Methylocystis rosea	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylocystaceae	Methylocystis	NA	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylocystaceae	Pleomorphomonas	Pleomorphomonas sp. SM30	0	1	0	1	1	0	0	2	1	0	1	1	1	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Methylocystaceae	Terasakiella	Terasakiella sp. SH-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Aminobacter	Aminobacter aminovorans	0	0	0	2	0	1	1	0	2	0	0	1	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Aminobacter	Aminobacter sp. MSH1	0	1	0	0	0	4	1	1	1	0	3	0	1	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Aminobacter	NA	0	0	0	0	0	1	0	2	1	1	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Chelativorans	Chelativorans sp. BNC1	0	0	0	1	4	2	2	2	0	0	4	2	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Hoeflea	Hoeflea sp. IMCC20628	3	19	5	16	18	17	21	22	44	33	37	61	13	17	11
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium amorphae	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium australicum	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium ciceri	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium huakuii	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium japonicum	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium loti	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium oceanicum	0	0	0	1	2	4	2	0	1	1	1	2	1	1	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium opportunistum	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. 8	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. DCY119	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M1B.F.Ca.ET.045.04.1.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M1E.F.Ca.ET.045.02.1.1	0	0	0	0	1	2	0	1	2	0	0	3	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M2A.F.Ca.ET.046.03.2.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M3A.F.Ca.ET.080.04.2.1	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M7D.F.Ca.US.005.01.1.1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M8A.F.Ca.ET.057.01.1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium sp. Pch-S	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Mesorhizobium	NA	3	2	4	4	3	3	3	3	11	7	9	7	0	3	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Nitratireductor	Nitratireductor basaltis	1	0	1	1	1	1	3	0	2	7	4	7	2	3	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Nitratireductor	Nitratireductor sp. OM-1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Nitratireductor	Nitratireductor sp. SY7	3	0	0	3	0	2	0	3	0	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	Roseitalea	Roseitalea porphyridii	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Phyllobacteriaceae	NA	NA	0	0	1	3	2	3	1	2	5	2	3	4	2	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium arsenijevicii	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium fabrum	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium larrymoorei	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium rhizogenes	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium sp.	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium sp. RAC06	0	0	0	0	0	3	0	0	0	0	0	2	0	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium tumefaciens	0	1	1	0	0	6	2	0	2	2	0	5	4	4	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	Agrobacterium vitis	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Agrobacterium	NA	0	0	0	0	1	9	0	0	6	0	0	0	0	0	4
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Ensifer	Ensifer adhaerens	0	0	1	0	0	3	0	0	3	2	1	3	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Ensifer	Ensifer sojae	2	0	2	1	6	2	0	0	0	0	0	0	1	2	3
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Georhizobium	Georhizobium profundi	0	1	1	0	1	1	0	0	2	0	1	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Liberibacter	Candidatus Liberibacter asiaticus	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Liberibacter	Candidatus Liberibacter solanacearum	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Neorhizobium	Neorhizobium galegae	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Neorhizobium	Neorhizobium sp. NCHU2750	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Neorhizobium	Neorhizobium sp. SOG26	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium acidisoli	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium etli	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium favelukesii	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium flavum	0	0	0	2	1	0	0	0	1	0	1	0	3	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium gallicum	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium jaguaris	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum	0	0	1	3	8	4	0	2	1	1	0	1	1	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium phaseoli	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium selenitireducens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. 11515TR	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. ACO-34A	1	0	2	0	0	4	0	0	2	0	0	3	0	0	3
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. Khangiran2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. NXC24	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. Q54	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. S41	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	Rhizobium sp. WL3	0	1	1	0	0	4	1	2	1	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Rhizobium	NA	1	0	0	1	0	5	0	0	4	0	1	3	1	2	3
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Shinella	Shinella sp. HZN7	0	0	3	0	0	17	0	1	18	10	2	18	0	2	7
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	Sinorhizobium americanum	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	Sinorhizobium fredii	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	Sinorhizobium meliloti	3	0	0	0	0	0	3	0	4	1	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. M14	0	0	1	0	0	1	0	1	2	0	0	4	0	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	Sinorhizobium sp. RAC02	0	0	1	0	1	5	2	0	3	0	3	4	0	0	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	Sinorhizobium	NA	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhizobiaceae	NA	NA	1	3	12	6	6	53	2	2	47	6	8	36	5	6	16
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhodobiaceae	Anderseniella	Anderseniella sp. Alg231-50	17	29	19	28	48	31	38	25	56	56	67	86	15	18	7
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhodobiaceae	Candidatus Phaeomarinobacter	Candidatus Phaeomarinobacter ectocarpi	7	2	4	0	1	6	1	1	2	0	6	4	2	1	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhodobiaceae	Parvibaculum	Parvibaculum lavamentivorans	0	0	2	2	3	13	2	2	11	1	0	12	3	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Rhodobiaceae	NA	Rhodobiaceae bacterium	1	0	0	0	0	2	0	0	1	0	0	0	0	1	2
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Ancylobacter	Ancylobacter sp. TS-1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Azorhizobium	Azorhizobium caulinodans	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Labrys	Labrys neptuniae	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Pseudolabrys	Pseudolabrys sp. FHR47	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Pseudolabrys	Pseudolabrys taiwanensis	1	0	0	1	0	0	0	0	0	1	0	4	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Pseudolabrys	NA	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Starkeya	Starkeya novella	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Xanthobacter	Xanthobacter autotrophicus	0	0	0	2	0	1	0	0	2	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	Xanthobacter	Xanthobacter flavus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	Xanthobacteraceae	NA	NA	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Candidatus Hodgkinia	Candidatus Hodgkinia cicadicola	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Candidatus Tokpelaia	Candidatus Tokpelaia hoelldoblerii	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Hartmannibacter	Hartmannibacter diazotrophicus	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Methyloceanibacter	Methyloceanibacter caenitepidi	0	0	0	2	1	0	0	1	4	0	1	2	0	1	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Methyloceanibacter	Methyloceanibacter sp. wino2	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Methyloceanibacter	NA	2	0	0	0	5	2	1	0	7	2	1	5	1	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	Pseudorhodoplanes	Pseudorhodoplanes sinuspersici	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	NA	Rhizobiales bacterium NRL2	1	0	0	5	2	2	3	0	0	1	1	1	5	4	7
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	NA	Rhizobiales bacterium PAMC 29148	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Bacteria	NA	Proteobacteria	Rhizobiales	Alphaproteobacteria	NA	NA	NA	23	8	6	14	28	45	23	22	46	35	44	55	27	30	24
Bacteria	NA	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Hyphomonadaceae	Glycocaulis	Glycocaulis alkaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria	NA	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Hyphomonadaceae	Hirschia	Hirschia baltica	5	6	6	9	5	6	0	5	6	7	2	9	9	6	10
Bacteria	NA	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Hyphomonadaceae	Hyphomonas	Hyphomonas neptunium	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Hyphomonadaceae	Hyphomonas	Hyphomonas sp. CACIAM 19H1	0	1	1	0	0	2	0	0	1	1	0	0	0	1	1
Bacteria	NA	Proteobacteria	Rhodobacterales	Alphaproteobacteria	Hyphomonadaceae	Hyphomonas	Hyphomonas sp. Mor2	0	1	0	1	2	3	0	1	0	2	4	1	0	1	3
